
2024/06/02 (21:03:19) | ===> btop++ v.1.3.2
2024/06/02 (21:03:19) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/02 (21:32:22) | ===> btop++ v.1.3.2
2024/06/02 (21:32:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/02 (22:29:35) | ===> btop++ v.1.3.2
2024/06/02 (22:29:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (00:50:53) | ===> btop++ v.1.3.2
2024/06/03 (00:50:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (01:26:03) | ===> btop++ v.1.3.2
2024/06/03 (01:26:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (01:26:16) | ===> btop++ v.1.3.2
2024/06/03 (01:26:16) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (01:34:11) | ===> btop++ v.1.3.2
2024/06/03 (01:34:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (01:34:56) | ===> btop++ v.1.3.2
2024/06/03 (01:34:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (01:35:35) | ===> btop++ v.1.3.2
2024/06/03 (01:35:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (01:40:58) | ===> btop++ v.1.3.2
2024/06/03 (01:40:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (01:45:10) | ===> btop++ v.1.3.2
2024/06/03 (01:45:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (01:46:41) | ===> btop++ v.1.3.2
2024/06/03 (01:46:41) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (01:50:48) | ===> btop++ v.1.3.2
2024/06/03 (01:50:48) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (16:47:56) | ===> btop++ v.1.3.2
2024/06/03 (16:47:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (18:54:27) | ===> btop++ v.1.3.2
2024/06/03 (18:54:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (19:03:41) | ===> btop++ v.1.3.2
2024/06/03 (19:03:41) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (19:03:58) | ===> btop++ v.1.3.2
2024/06/03 (19:03:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (19:16:37) | ===> btop++ v.1.3.2
2024/06/03 (19:16:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (19:17:34) | ===> btop++ v.1.3.2
2024/06/03 (19:17:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (19:17:56) | ===> btop++ v.1.3.2
2024/06/03 (19:17:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (19:18:01) | ===> btop++ v.1.3.2
2024/06/03 (19:18:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (19:18:19) | ===> btop++ v.1.3.2
2024/06/03 (19:18:19) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (19:18:26) | ===> btop++ v.1.3.2
2024/06/03 (19:18:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (19:27:04) | ===> btop++ v.1.3.2
2024/06/03 (19:27:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (19:28:29) | ===> btop++ v.1.3.2
2024/06/03 (19:28:29) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (19:39:44) | ===> btop++ v.1.3.2
2024/06/03 (19:39:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (19:47:07) | ===> btop++ v.1.3.2
2024/06/03 (19:47:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (19:47:20) | ===> btop++ v.1.3.2
2024/06/03 (19:47:20) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (19:58:09) | ===> btop++ v.1.3.2
2024/06/03 (19:58:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (20:06:36) | ===> btop++ v.1.3.2
2024/06/03 (20:06:36) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (20:08:00) | ===> btop++ v.1.3.2
2024/06/03 (20:08:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (21:29:01) | ===> btop++ v.1.3.2
2024/06/03 (21:29:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (21:47:11) | ===> btop++ v.1.3.2
2024/06/03 (21:47:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (21:50:51) | ===> btop++ v.1.3.2
2024/06/03 (21:50:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (21:54:35) | ===> btop++ v.1.3.2
2024/06/03 (21:54:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (21:54:40) | ===> btop++ v.1.3.2
2024/06/03 (21:54:40) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (21:55:09) | ===> btop++ v.1.3.2
2024/06/03 (21:55:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (22:02:52) | ===> btop++ v.1.3.2
2024/06/03 (22:02:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (22:03:04) | ===> btop++ v.1.3.2
2024/06/03 (22:03:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (22:03:06) | ===> btop++ v.1.3.2
2024/06/03 (22:03:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (22:39:51) | ===> btop++ v.1.3.2
2024/06/03 (22:39:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (22:44:45) | ===> btop++ v.1.3.2
2024/06/03 (22:44:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (23:09:53) | ===> btop++ v.1.3.2
2024/06/03 (23:09:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/03 (23:10:16) | ===> btop++ v.1.3.2
2024/06/03 (23:10:16) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/04 (00:04:32) | ===> btop++ v.1.3.2
2024/06/04 (00:04:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/04 (00:43:59) | ===> btop++ v.1.3.2
2024/06/04 (00:43:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/04 (01:08:21) | ===> btop++ v.1.3.2
2024/06/04 (01:08:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/04 (01:09:19) | ===> btop++ v.1.3.2
2024/06/04 (01:09:19) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/04 (01:13:16) | ===> btop++ v.1.3.2
2024/06/04 (01:13:16) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/04 (01:13:24) | ===> btop++ v.1.3.2
2024/06/04 (01:13:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/04 (01:13:35) | ===> btop++ v.1.3.2
2024/06/04 (01:13:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/04 (01:23:04) | ===> btop++ v.1.3.2
2024/06/04 (01:23:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/04 (14:21:42) | ===> btop++ v.1.3.2
2024/06/04 (14:21:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/04 (14:25:50) | ===> btop++ v.1.3.2
2024/06/04 (14:25:50) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/04 (17:00:53) | ===> btop++ v.1.3.2
2024/06/04 (17:00:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/04 (19:02:03) | ===> btop++ v.1.3.2
2024/06/04 (19:02:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/05 (14:32:25) | ===> btop++ v.1.3.2
2024/06/05 (14:32:25) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/05 (14:32:37) | ===> btop++ v.1.3.2
2024/06/05 (14:32:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/05 (22:58:46) | ===> btop++ v.1.3.2
2024/06/05 (22:58:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/06 (18:32:02) | ===> btop++ v.1.3.2
2024/06/06 (18:32:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/06 (18:32:32) | ===> btop++ v.1.3.2
2024/06/06 (18:32:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/06 (18:35:15) | ===> btop++ v.1.3.2
2024/06/06 (18:35:15) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/06 (18:36:30) | ===> btop++ v.1.3.2
2024/06/06 (18:36:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/06 (18:36:35) | ===> btop++ v.1.3.2
2024/06/06 (18:36:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/06 (19:04:44) | ===> btop++ v.1.3.2
2024/06/06 (19:04:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/06 (22:04:44) | ===> btop++ v.1.3.2
2024/06/06 (22:04:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/06 (22:56:29) | ===> btop++ v.1.3.2
2024/06/06 (22:56:29) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/07 (00:39:18) | ===> btop++ v.1.3.2
2024/06/07 (00:39:18) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/07 (00:54:32) | ===> btop++ v.1.3.2
2024/06/07 (00:54:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/07 (16:55:13) | ===> btop++ v.1.3.2
2024/06/07 (16:55:13) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/07 (19:35:50) | ===> btop++ v.1.3.2
2024/06/07 (19:35:50) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/07 (23:54:00) | ===> btop++ v.1.3.2
2024/06/07 (23:54:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/07 (23:54:59) | ===> btop++ v.1.3.2
2024/06/07 (23:54:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/08 (00:13:57) | ===> btop++ v.1.3.2
2024/06/08 (00:13:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/08 (02:14:22) | ===> btop++ v.1.3.2
2024/06/08 (02:14:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/08 (14:09:53) | ===> btop++ v.1.3.2
2024/06/08 (14:09:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/08 (20:49:53) | ===> btop++ v.1.3.2
2024/06/08 (20:49:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/08 (21:08:11) | ===> btop++ v.1.3.2
2024/06/08 (21:08:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/08 (21:12:20) | ===> btop++ v.1.3.2
2024/06/08 (21:12:20) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/09 (20:14:44) | ===> btop++ v.1.3.2
2024/06/09 (20:14:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/09 (21:49:36) | ===> btop++ v.1.3.2
2024/06/09 (21:49:36) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/10 (00:22:53) | ===> btop++ v.1.3.2
2024/06/10 (00:22:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/10 (01:09:47) | ===> btop++ v.1.3.2
2024/06/10 (01:09:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/10 (01:47:38) | ===> btop++ v.1.3.2
2024/06/10 (01:47:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/10 (01:58:38) | ===> btop++ v.1.3.2
2024/06/10 (01:58:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/10 (11:53:29) | ===> btop++ v.1.3.2
2024/06/10 (11:53:29) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/10 (12:59:20) | ===> btop++ v.1.3.2
2024/06/10 (12:59:20) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/10 (14:47:26) | ===> btop++ v.1.3.2
2024/06/10 (14:47:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/10 (16:15:43) | ===> btop++ v.1.3.2
2024/06/10 (16:15:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/10 (16:51:39) | ===> btop++ v.1.3.2
2024/06/10 (16:51:39) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/10 (18:23:06) | ===> btop++ v.1.3.2
2024/06/10 (18:23:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/10 (21:58:17) | ===> btop++ v.1.3.2
2024/06/10 (21:58:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/11 (14:41:37) | ===> btop++ v.1.3.2
2024/06/11 (14:41:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/11 (14:41:49) | ===> btop++ v.1.3.2
2024/06/11 (14:41:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/11 (14:42:10) | ===> btop++ v.1.3.2
2024/06/11 (14:42:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/11 (15:02:31) | ===> btop++ v.1.3.2
2024/06/11 (15:02:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/11 (15:03:20) | ===> btop++ v.1.3.2
2024/06/11 (15:03:20) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/11 (16:35:23) | ===> btop++ v.1.3.2
2024/06/11 (16:35:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/11 (20:09:23) | ===> btop++ v.1.3.2
2024/06/11 (20:09:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/11 (20:45:34) | ===> btop++ v.1.3.2
2024/06/11 (20:45:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/11 (21:34:34) | ===> btop++ v.1.3.2
2024/06/11 (21:34:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/12 (00:21:46) | ===> btop++ v.1.3.2
2024/06/12 (00:21:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/12 (12:50:44) | ===> btop++ v.1.3.2
2024/06/12 (12:50:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/12 (17:23:32) | ===> btop++ v.1.3.2
2024/06/12 (17:23:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/12 (17:36:01) | ===> btop++ v.1.3.2
2024/06/12 (17:36:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/12 (18:02:21) | ===> btop++ v.1.3.2
2024/06/12 (18:02:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/12 (19:13:10) | ===> btop++ v.1.3.2
2024/06/12 (19:13:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/12 (20:15:50) | ===> btop++ v.1.3.2
2024/06/12 (20:15:50) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/13 (00:14:40) | ===> btop++ v.1.3.2
2024/06/13 (00:14:40) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/13 (00:15:58) | ===> btop++ v.1.3.2
2024/06/13 (00:15:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/13 (01:38:21) | ===> btop++ v.1.3.2
2024/06/13 (01:38:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/13 (14:03:37) | ===> btop++ v.1.3.2
2024/06/13 (14:03:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/13 (14:34:41) | ===> btop++ v.1.3.2
2024/06/13 (14:34:41) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/13 (17:20:52) | ===> btop++ v.1.3.2
2024/06/13 (17:20:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/13 (17:21:25) | ===> btop++ v.1.3.2
2024/06/13 (17:21:25) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/13 (17:21:41) | ===> btop++ v.1.3.2
2024/06/13 (17:21:41) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/13 (17:32:04) | ===> btop++ v.1.3.2
2024/06/13 (17:32:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/13 (18:14:08) | ===> btop++ v.1.3.2
2024/06/13 (18:14:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/14 (13:58:59) | ===> btop++ v.1.3.2
2024/06/14 (13:58:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/14 (13:59:21) | ===> btop++ v.1.3.2
2024/06/14 (13:59:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/14 (15:28:05) | ===> btop++ v.1.3.2
2024/06/14 (15:28:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/14 (16:29:31) | ===> btop++ v.1.3.2
2024/06/14 (16:29:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/14 (16:29:41) | ===> btop++ v.1.3.2
2024/06/14 (16:29:41) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/14 (16:29:48) | ===> btop++ v.1.3.2
2024/06/14 (16:29:48) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/14 (17:48:09) | ===> btop++ v.1.3.2
2024/06/14 (17:48:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/14 (17:50:25) | ===> btop++ v.1.3.2
2024/06/14 (17:50:25) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/14 (17:51:24) | ===> btop++ v.1.3.2
2024/06/14 (17:51:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/15 (15:33:44) | ===> btop++ v.1.3.2
2024/06/15 (15:33:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/15 (15:34:06) | ===> btop++ v.1.3.2
2024/06/15 (15:34:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/15 (15:56:05) | ===> btop++ v.1.3.2
2024/06/15 (15:56:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/15 (16:01:53) | ===> btop++ v.1.3.2
2024/06/15 (16:01:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/15 (23:50:10) | ===> btop++ v.1.3.2
2024/06/15 (23:50:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/16 (14:00:59) | ===> btop++ v.1.3.2
2024/06/16 (14:00:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/16 (14:02:54) | ===> btop++ v.1.3.2
2024/06/16 (14:02:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/16 (15:42:58) | ===> btop++ v.1.3.2
2024/06/16 (15:42:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/16 (16:36:34) | ===> btop++ v.1.3.2
2024/06/16 (16:36:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/16 (17:10:05) | ===> btop++ v.1.3.2
2024/06/16 (17:10:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/16 (19:00:24) | ===> btop++ v.1.3.2
2024/06/16 (19:00:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/16 (19:02:20) | ===> btop++ v.1.3.2
2024/06/16 (19:02:20) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/16 (19:06:11) | ===> btop++ v.1.3.2
2024/06/16 (19:06:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/17 (00:41:17) | ===> btop++ v.1.3.2
2024/06/17 (00:41:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/17 (18:37:05) | ===> btop++ v.1.3.2
2024/06/17 (18:37:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/17 (18:40:13) | ===> btop++ v.1.3.2
2024/06/17 (18:40:13) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/17 (18:48:53) | ===> btop++ v.1.3.2
2024/06/17 (18:48:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/17 (19:44:40) | ===> btop++ v.1.3.2
2024/06/17 (19:44:40) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/17 (22:50:14) | ===> btop++ v.1.3.2
2024/06/17 (22:50:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/17 (23:47:04) | ===> btop++ v.1.3.2
2024/06/17 (23:47:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/18 (14:57:07) | ===> btop++ v.1.3.2
2024/06/18 (14:57:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/18 (16:08:28) | ===> btop++ v.1.3.2
2024/06/18 (16:08:28) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/18 (16:11:23) | ===> btop++ v.1.3.2
2024/06/18 (16:11:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/18 (17:06:44) | ===> btop++ v.1.3.2
2024/06/18 (17:06:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/18 (19:04:39) | ===> btop++ v.1.3.2
2024/06/18 (19:04:39) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/18 (19:11:44) | ===> btop++ v.1.3.2
2024/06/18 (19:11:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/18 (19:14:07) | ===> btop++ v.1.3.2
2024/06/18 (19:14:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/18 (19:27:15) | ===> btop++ v.1.3.2
2024/06/18 (19:27:15) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/18 (19:27:23) | ===> btop++ v.1.3.2
2024/06/18 (19:27:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/18 (20:12:57) | ===> btop++ v.1.3.2
2024/06/18 (20:12:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/18 (20:22:08) | ===> btop++ v.1.3.2
2024/06/18 (20:22:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/18 (20:48:17) | ===> btop++ v.1.3.2
2024/06/18 (20:48:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/18 (21:20:23) | ===> btop++ v.1.3.2
2024/06/18 (21:20:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/18 (21:20:59) | ===> btop++ v.1.3.2
2024/06/18 (21:20:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/18 (22:14:07) | ===> btop++ v.1.3.2
2024/06/18 (22:14:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/18 (23:36:20) | ===> btop++ v.1.3.2
2024/06/18 (23:36:20) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/19 (00:00:11) | ===> btop++ v.1.3.2
2024/06/19 (00:00:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported

2024/06/19 (00:38:17) | ===> btop++ v.1.3.2
